name,description,reviews,total_reviews,total_positive,total_negative,system_requirements,tags,url,reviews_score,price_usd,positive_ratio,id,released,rating,ratings_count,metacritic,playtime,genres,platforms,screenshots_count,achievements_count
Sword of the Sea,"Surf across magnificent waves of sand and glistening waters on an epic quest to restore a lost ocean. From the visionary artist behind ABZÛ, The Pathless, and Journey, Sword of the Sea is an atmospheric surfing adventure with fast movement inspired by classic skateboarding and snowboarding games.",,1509.0,1351.0,158.0,"Minimum: Requires a 64-bit processor and operating system OS: Windows 10 Processor: Intel Core i5-9400 or AMD Ryzen 5 2600, Requires a CPU with the AVX2 instruction set Memory: 12 GB RAM Graphics: NVIDIA GeForce GTX 1070, 8GB or AMD Radeon RX 5600, 6GB or Intel Arc B570 DirectX: Version 12 Storage: 15 GB available space Sound Card: Any VR Support: No Additional Notes: Full DualSense controller support- disable Steam Input Recommended: Requires a 64-bit processor and operating system OS: Windows 11 Processor: Intel Core i5-12600K or AMD Ryzen 7 5700X Memory: 16 GB RAM Graphics: NVIDIA GeForce RTX 2080 Ti, 11GB or AMD Radeon VII, 16GB or Intel Arc B580 DirectX: Version 12 Storage: 15 GB available space Sound Card: Any VR Support: No Additional Notes: Full DualSense controller support- disable Steam Input © 2023 Created and developed by Giant Squid, LLC. All rights reserved. Giant Squid, the Giant Squid logo and the Sword of the Sea logo are trademarks of Giant Squid, LLC. All rights reserved. View all","Adventure,Exploration,Atmospheric,Singleplayer,Stylized,Skateboarding,Snowboarding,Action-Adventure,Nature,Story Rich,Colorful,Cinematic,Fantasy,Surreal,Minimalist,3D,Skating,Skiing,Swordplay,Third Person",https://store.steampowered.com/app/2453160/Sword_of_the_Sea/,,14.49,89.52948972829688,961195,2025-08-19,4.24,27,,0,"Adventure, Indie","PC, PlayStation 5",5,
OneShot,OneShot is a surreal top down Puzzle/Adventure game with unique gameplay capabilities. You are to guide a child through a mysterious world on a mission to restore its long-dead sun. The world knows you exist.,Overwhelmingly Positive,61661.0,60614.0,1047.0,"Windows macOS SteamOS + Linux Minimum: OS *: Windows Vista or later Memory: 4 GB RAM Graphics: OpenGL 2.1 compatible Recommended: OS: Memory: 4 GB RAM Graphics: * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: macOS Sierra (10.12) or later Memory: 4 GB RAM Graphics: OpenGL 2.1 compatible Recommended: OS: Memory: 4 GB RAM Graphics: * Starting February 15, 2024, the Steam Client will no longer support 32-bit games or macOS 10.14 or lower. Minimum: OS: Your favorite Linux distribution Memory: 4 GB RAM Graphics: OpenGL 2.1 compatible Recommended: OS: Memory: 4 GB RAM Graphics: © Future Cat LLC 2016, 2024 View all","Story Rich,Pixel Graphics,Indie,Great Soundtrack,Cute,Atmospheric,Puzzle,Singleplayer,Choices Matter,Adventure,Multiple Endings,RPGMaker,2D,Exploration,Surreal,RPG,Replay Value,Psychological Horror,Casual,Anime",https://store.steampowered.com/app/420530/OneShot/,5.0,4.99,98.30200613029305,10992,2016-12-08,4.24,188,84.0,4,"Adventure, Casual, Indie","macOS, PC",6,10.0
The Forgotten City,"The Forgotten City is a narrative-driven time loop adventure in ancient Rome. Discover the ruins of an ancient underground city, travel 2000 years into the past, and unravel the mystery of who destroyed it by cleverly exploiting the power to wind back time. The fate of the city is in your hands.",Overwhelmingly Positive,13070.0,12551.0,519.0,"Minimum: OS *: Windows 7 SP1 64-bit Processor: 3GHz (4 Core) CPU Memory: 8 GB RAM Graphics: NVIDIA GTX 750 Ti 2GB | AMD Radeon R7 265 DirectX: Version 11 Storage: 26 GB available space Sound Card: DirectX Compatible Recommended: OS: Windows 10 64-bit Processor: 3.2 GHz (4 Core) CPU Memory: 8 GB RAM Graphics: NVIDIA GTX 1060 | AMD Radeon RX 580 DirectX: Version 11 Storage: 26 GB available space Sound Card: DirectX Compatible Additional Notes: Recommend installing on SSD * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Disclaimer: The Forgotten City is not affiliated with any third party game or franchise. © 2021 Modern Storyteller Pty Ltd. The Forgotten City is a registered trademark of Modern Storyteller Pty Ltd. All rights reserved. View all","Adventure,Time Travel,Mystery,Exploration,Choices Matter,Investigation,Story Rich,Indie,First-Person,RPG,Multiple Endings,Walking Simulator,Atmospheric,Philosophical,Great Soundtrack,Rome,Fantasy,Remake,Open World,Silent Protagonist",https://store.steampowered.com/app/874260/The_Forgotten_City/,5.0,24.99,96.02907421576128,58809,2021-07-28,4.24,254,,7,"Action, Adventure, RPG, Indie","PlayStation 5, Nintendo Switch, PC, Xbox One, PlayStation 4, Xbox Series S/X",5,10.0
Subnautica,"Descend into the depths of an alien underwater world filled with wonder and peril. Craft equipment, pilot submarines and out-smart wildlife to explore lush coral reefs, volcanoes, cave systems, and more - all while trying to survive.",Overwhelmingly Positive,348787.0,338461.0,10326.0,"Windows macOS Minimum: Requires a 64-bit processor and operating system OS *: Windows Vista SP2 or newer, 64-bit Processor: Intel Haswell 2 cores / 4 threads @ 2.5Ghz or equivalent Memory: 4 GB RAM Graphics: Intel HD 4600 or equivalent - This includes most GPUs scoring greater than 950 points in the 3DMark Fire Strike benchmark DirectX: Version 11 Storage: 20 GB available space VR Support: SteamVR. Keyboard or gamepad required Recommended: Requires a 64-bit processor and operating system OS *: Windows Vista SP2 or newer, 64-bit Processor: Intel Haswell 4 cores / 4 threads @ 3.2Ghz or equivalent Memory: 8 GB RAM Graphics: Nvidia GTX 550 Ti or equivalent, 2GB VRAM DirectX: Version 11 Storage: 20 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: OS X 10.9 Mavericks Processor: Intel Haswell 2 cores / 4 threads @ 2.5Ghz or equivalent Memory: 4 GB RAM Graphics: Intel HD 4600 or equivalent Storage: 20 GB available space Recommended: OS: OS X 10.9 Mavericks Processor: Intel Haswell 4 cores / 4 threads @ 3.2Ghz or equivalent Memory: 8 GB RAM Graphics: Nvidia GTX 550 Ti or equivalent, 2GB VRAM Storage: 20 GB available space © 2018-2021 Unknown Worlds Entertainment, Inc. SUBNAUTICA, BELOW ZERO and UNKNOWNWORLDS and the logos and designs associated therewith are trademarks of Unknown Worlds Entertainment, Inc. The SUBNAUTICA, BELOW ZERO and UNKNOWNWORLDS trademarks are Registered in the U.S. Patent and Trademark Office and in other jurisdictions. All Rights Reserved. View all","Open World Survival Craft,Survival,Horror,Underwater,Open World,Exploration,Crafting,Base Building,Singleplayer,Adventure,First-Person,Multiplayer,Sci-fi,Atmospheric,Aliens,Sandbox,Survival Horror,VR,Action,Indie",https://store.steampowered.com/app/264710/Subnautica/,5.0,1.67,97.03945387872828,10419,2018-01-23,4.24,1476,83.0,10,"Adventure, Indie","PlayStation 4, Xbox Series S/X, PC, macOS, Nintendo Switch, Xbox One, PlayStation 5",6,2.0
Thank Goodness You're Here!,"Thank Goodness You're Here! is an absurd comedy slapformer set in the bizarre Northern English town of Barnsworth. As a traveling salesman, take the time to see the sights and meet the locals, who are very eager to give you a series of increasingly odd jobs…",Overwhelmingly Positive,7783.0,7491.0,292.0,"Windows macOS Minimum: OS: 10 Processor: Intel Core2 Duo E6750 or AMD Athlon 64 X2 6400+ Memory: 4 GB RAM Graphics: NVIDIA GeForce GT 520, 1 GB or AMD Radeon R7 240, 1 GB DirectX: Version 10 Storage: 1 GB available space Recommended: OS: 10 Processor: Intel Core2 Duo E6750 or AMD Athlon 64 X2 6400+ Memory: 4 GB RAM Graphics: NVIDIA GeForce GT 520, 1 GB or AMD Radeon R7 240, 1 GB DirectX: Version 10 Storage: 1 GB available space Minimum: OS: TBD Processor: TBD Memory: TBD GB RAM Storage: TBD GB available space Recommended: OS: TBD Processor: TBD Memory: TBD GB RAM Storage: TBD GB available space © 2024 Coal Supper in cooperation with Panic View all","Adventure,Comedy,Funny,Hand-drawn,Exploration,Casual,Indie,2D Platformer,2D,Platformer,Short,Side Scroller,Cartoon,Colorful,Singleplayer,Cartoony,Puzzle,Open World,Cinematic,Puzzle Platformer",https://store.steampowered.com/app/2366980/Thank_Goodness_Youre_Here/,5.0,10.99,96.24823332905049,986330,2024-08-01,4.24,50,,3,"Adventure, Casual, Indie, Puzzle, Platformer","macOS, PC, PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch",6,10.0
Star of Providence,"Star of Providence is a top down action shooter with procedurally generated elements. Explore a large, abandoned facility in search of incredible power, fighting dangerous foes and gaining new weapons and upgrades as you progress.",Overwhelmingly Positive,3283.0,3183.0,100.0,"Windows SteamOS + Linux Minimum: OS: Vista, 7, 8, 10 Processor: 2+ GHz Memory: 1 GB RAM DirectX: Version 9.0 Storage: 25 MB available space Minimum: OS: Ubuntu 14+ Processor: 2+ GHz Memory: 1 GB RAM Storage: 25 MB available space Copyright Taylor Miller 2017 View all","Roguelite,Bullet Hell,Action Roguelike,Shoot 'Em Up,Indie,Pixel Graphics,Action,Difficult,Roguelike,2D,Dungeon Crawler,Shooter,Singleplayer,Replay Value,Top-Down,Procedural Generation,Twin Stick Shooter,Retro,Arena Shooter,Perma Death",https://store.steampowered.com/app/603960/Star_of_Providence/,5.0,8.49,96.95400548279012,23283,2017-06-07,4.24,21,84.0,3,"Action, Adventure, Indie","Linux, PC",6,10.0
StrikeForce Kitty,"Comedic puzzle-adventure with strong RPG influences. Take away costumes from the foxes, create the most mad combinations of clothes, explore the world, find secrets and save the princess from the clutches of the cunning king!",,1148.0,1029.0,119.0,"Windows macOS Minimum: OS *: Windows XP SP2 Processor: Dual Core CPU Memory: 1 GB RAM Graphics: Intel HD Graphics DirectX: Version 9.0 Storage: 1000 MB available space Recommended: OS *: Windows 7 or later Processor: Dual Core CPU Memory: 2 GB RAM Graphics: Radeon HD / Geforce GTX grade graphics card DirectX: Version 9.0 Storage: 1000 MB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: Mac OS X 10.9 Processor: Dual Core CPU Memory: 1 GB RAM Graphics: Intel HD Graphics Storage: 1000 MB available space Recommended: OS: OS X Lion 10.7.5 Processor: Dual Core CPU Memory: 2 GB RAM Graphics: Intel HD Graphics Storage: 1000 MB available space View all","Adventure,Indie,Casual,Platformer,2D,Arcade,Cats,Cute,Singleplayer",https://store.steampowered.com/app/745330/StrikeForce_Kitty/,,0.69,89.63414634146342,63683,2018-02-19,4.23,13,,3,Casual,"macOS, PC, Web",6,10.0
Manifold Garden,"Rediscover gravity and explore an Escher-esque world of impossible architecture. Witness infinity in first-person and master its rules to solve physics-defying puzzles. Cultivate a garden to open new paths forward, where an eternal expanse awaits.",Overwhelmingly Positive,8148.0,7767.0,381.0,"Minimum: OS *: Win 7, 8, 10 Processor: Intel Core i5-750, 2.66 GHz Memory: 2 GB RAM Graphics: Nvidia 460 Storage: 3 GB available space Recommended: OS *: Win 7, 8, 10 Processor: Intel Core i7-4790k,4.00 GHz Memory: 8 GB RAM Graphics: Nvidia 1070 Storage: 3 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. © 2020 William Chyr Studio LLC. View all","Puzzle,Surreal,Abstract,First-Person,Exploration,Psychedelic,Puzzle Platformer,Experimental,Atmospheric,Minimalist,Philosophical,Relaxing,Difficult,Nonlinear,Indie,Singleplayer,Mystery,Colorful,Adventure,Multiple Endings",https://store.steampowered.com/app/473950/Manifold_Garden/,5.0,1.24,95.3240058910162,18905,2019-10-18,4.23,81,84.0,3,"Adventure, Indie","iOS, macOS, Nintendo Switch, PC, PlayStation 4, Xbox One",6,10.0
ASTLIBRA Revision,"Confront time and fate in the 2D action RPG, Astlibra Revision. Explore meticulously crafted worlds, fight brutal boss battles, and upgrade your skills to take down enemies lurking around every corner.",Overwhelmingly Positive,30153.0,28712.0,1441.0,"Minimum: Requires a 64-bit processor and operating system OS *: Windows 11/10/8.1/7 64-bit Processor: Core i3-380UM 1.33GHz Memory: 4 GB RAM Graphics: Intel HD Graphics DirectX: Version 9.0 Storage: 4 GB available space Recommended: Requires a 64-bit processor and operating system OS *: Windows 11/10/8.1 64-bit Processor: Intel(R) Core(TM) i3-4330 CPU @ 3.50GHz Memory: 8 GB RAM Graphics: FullHD : GeForce GTX 460 / 4K : GeForce GTX 750 Ti DirectX: Version 11 Storage: 4 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. View all","Action RPG,2D,Side Scroller,JRPG,Drama,Metroidvania,RPG,Time Travel,Fantasy,Spectacle fighter,Action,Dragons,Swordplay,Demons,Gothic,Futuristic,Modern,Adventure,Mythology,Supernatural",https://store.steampowered.com/app/1718570/ASTLIBRA_Revision/,5.0,12.49,95.22103936590057,865059,2022-10-13,4.23,13,,5,"Action, Adventure, RPG",PC,6,10.0
Spooky's Jump Scare Mansion: HD Renovation,"Can you survive 1000 rooms of cute terror? Or will you break once the cuteness starts to fade off and you're running for your life from the unspeakable hideous beings that shake and writhe in bowels of this house? They wait for you, they wait and hunger for meeting you.",Overwhelmingly Positive,3836.0,3681.0,155.0,"Windows macOS Minimum: OS *: Windows 7, 8, and 10 Processor: Dual Core Processor > 2GHz Memory: 2 GB RAM Graphics: Intel HD Graphics w/ 1GB VRAM or higher DirectX: Version 9.0 Storage: 300 MB available space Sound Card: Yes VR Support: SteamVR * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: MacOS 10.12 Processor: Dual Core Processor > 2GHz Memory: 4 GB RAM Graphics: Dedicated graphics card w/ 1GB VRAM or higher Storage: 400 MB available space Sound Card: Yes * Starting February 15, 2024, the Steam Client will no longer support 32-bit games or macOS 10.14 or lower. View all","Horror,Indie,Adventure,First-Person,Action,Cute,Psychological Horror,Great Soundtrack,Survival Horror,Singleplayer,Atmospheric,VR,Walking Simulator,Funny,Jump Scare,Gore,Multiplayer",https://store.steampowered.com/app/577690/Spookys_Jump_Scare_Mansion_HD_Renovation/,5.0,6.99,95.95933263816475,11792,2017-03-01,4.23,13,,3,"Action, Adventure, Indie","PlayStation 4, PC",6,
Dreamfall: The Longest Journey,"Dreamfall: The Longest Journey, winner of multiple E3 awards as the best game in its genre, is the continuation of a saga that began in the award-winning The Longest Journey, considered to be one of the finest adventure games ever made.",,1206.0,1016.0,190.0,"OS *: Windows XP (with service pack 2) only Processor: Intel Pentium 4 1.6 GHz or AMD Sempron 2800+ or higher required. Intel Pentium 4 2.5 GHz or AMD Athlon XP 3500+ Recommended Memory: 512 MB RAM Graphics: 3D Hardware Accelerator Card Required: 100% DirectX 9.0c compatible 128 MB with latest drivers. Hard Drive: 7 GB free disk space Sound: DirectX 9.0c compatible sound * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. View all","Adventure,Female Protagonist,Story Rich,Fantasy,Singleplayer,Sci-fi,Third Person,RPG,Beautiful,Futuristic,Great Soundtrack,Atmospheric,Nudity,Cyberpunk,Puzzle,Sequel,Action,Choices Matter,Sexual Content,Escape Room",https://store.steampowered.com/app/6300/Dreamfall_The_Longest_Journey/,,10.49,84.24543946932008,16160,2006-04-16,4.23,220,75.0,4,"Action, Adventure, RPG","PC, Xbox 360",6,0.0
Commandos 2: Men of Courage,Commandos 2: Men of Courage is a tactical action/strategy game set against the backdrop of World War II. Take control of an elite group of commandos who must venture deep into enemy territory and utilize their combined expertise to complete a series of mission-based objectives.,Very Positive,2782.0,2388.0,394.0,Minimum IBM PC or 100% compatible Windows 9X/ME Pentium II 300 MHz (or equivalent) 64 MB RAM 100% DirectX® 8 compatible 3D Accelerator card with at least 12 MB VRAM 100% DirectX® 8 compatible (or higher) Sound card DirectX® 8 (DirectX 8.0a included) 2 GB uncompressed hard drive space 100% Windows 95/98 compatible Keyboard and Mouse Recommended Pentium II 450 MHz Windows 98SE/ME 128 MB RAM 100% DirectX® 8 compatible 3D Accelerator card with 32 MB VRAM 3 GB uncompressed hard drive space View all,"Strategy,Tactical,Stealth,World War II,Classic,Action,Co-op,RTS,Isometric,Real Time Tactics,Military,Multiplayer,Old School,Difficult,Singleplayer,War,Retro",https://store.steampowered.com/app/6830/Commandos_2_Men_of_Courage/,4.0,3.99,85.83752695902228,19627,2001-09-20,4.23,220,87.0,1,Action,"PC, Xbox, PlayStation 2",6,0.0
Commandos: Behind Enemy Lines,"Commandos: Behind Enemy Lines is a real-time tactics game set in World War II that puts you in command of a small squad of elite troopers. Send them behind enemy lines on a series of hazardous missions, and bring them back alive.",Very Positive,3949.0,3555.0,394.0,Minimum IBM PC or 100% compatible Windows 9X/ME Pentium II 300 MHz (or equivalent) 64 MB RAM 100% DirectX® 8 compatible 3D Accelerator card with at least 12 MB VRAM 100% DirectX® 8 compatible (or higher) Sound card DirectX® 8 (DirectX 8.0a included) 2 GB uncompressed hard drive space 100% Windows 95/98 compatible Keyboard and Mouse Recommended Pentium II 450 MHz Windows 98SE/ME 128 MB RAM 100% DirectX® 8 compatible 3D Accelerator card with 32 MB VRAM 3 GB uncompressed hard drive space View all,"Strategy,Stealth,Tactical,World War II,Action,Classic,RTS,Difficult,Real Time Tactics,Isometric,1990's,Military,Singleplayer,War,Co-op,Historical,Retro,Multiplayer",https://store.steampowered.com/app/6800/Commandos_Behind_Enemy_Lines/,4.0,3.99,90.02279057989364,16263,1998-07-31,4.23,238,,1,Action,PC,6,0.0
The Banner Saga 3,"Banner Saga 3 is the epic conclusion to a sweeping viking saga six years in the making. This strategic RPG, acclaimed for its strong story and compelling characters has won over 20 awards and been nominated for 4 BAFTA awards.",Mostly Positive,3011.0,2391.0,620.0,"Windows macOS Minimum: OS *: Windows 7 SP1 Memory: 2 GB RAM Storage: 8 GB available space Recommended: OS: Windows 10 Memory: 4 GB RAM Storage: 10 GB available space * Starting January 1st, 2024, the Steam Client will only support Windows 10 and later versions. Minimum: OS: MAC OSX 10.7.5 Memory: 2 GB RAM Storage: 8 GB available space Recommended: OS: MAC OSX 10.7.5 Memory: 4 GB RAM Storage: 10 GB available space Copyright © 2018. Stoic LLC. All Rights Reserved. Copyright © 2018. Versus Evil LLC. All Rights Reserved. Versus Evil® is a registered trademark of Versus Evil LLC. View all","Strategy,RPG,Turn-Based Tactics,Story Rich,Indie,Turn-Based Strategy,Turn-Based Combat,Tactical RPG,Choices Matter,Turn-Based,Tactical,Singleplayer,Fantasy,Vikings,Hand-drawn,Great Soundtrack,Atmospheric,Adventure,Isometric",https://store.steampowered.com/app/485460/The_Banner_Saga_3/,3.0,18.99,79.40883427432746,52383,2018-07-24,4.23,233,83.0,7,"RPG, Strategy, Indie","Xbox One, PlayStation 4, iOS, Nintendo Switch, Android, PC, macOS",6,10.0
Europa Universalis IV,"Rule your land and dominate the world with unparalleled freedom, depth and historical accuracy. Write a new history of the world and build an empire for the ages.",Very Positive,138310.0,120197.0,18113.0,"Windows macOS SteamOS + Linux Minimum: OS: Windows® 10 Home 64 bit Processor: Intel® Core™ i3-2105 / AMD® FX 4300 Memory: 4 GB RAM Graphics: Nvidia® GeForce™ GTX 460 / AMD® Radeon™ HD 5850 Video Memory: 1 GB RAM DirectX®: 9.0c Hard Drive: 6 GB HD space Sound: Direct X- compatible soundcard Other Requirements: Broadband Internet connection Additional: Controller support: 3-button mouse, keyboard and speakers. Internet Connection or LAN for multiplayer Recommended: OS: Windows® 10 Home 64 bit Processor: Intel® Core™ i3 3240 / AMD® FX 8120 Memory: 8 GB RAM Graphics: Nvidia® GeForce™ GTX 560 Ti Video Memory: 1 GB RAM DirectX®: 9.0c Hard Drive: 6 GB HD space Sound: Direct X-compatible soundcard Other Requirements: Broadband Internet connection Additional: Controller support: 3-button mouse, keyboard and speakers. Internet Connection or LAN for multiplayer Minimum: OS: Mac OS Catalina 10.15 or better Processor: Intel® Core 2 or equivalent Memory: 4 GB RAM Graphics: ATI Radeon HD 6750 / NVIDIA GeForce 320 / NVIDIA GeForce 9600 or higher, 1024MB graphics memory required Hard Drive: 6 GB HD space Other Requirements: Broadband Internet connection Additional: GLSL 1.3, OpenGL 2.1. Controller support: 3-button mouse, keyboard and speakers. Internet Connection or LAN for multiplayer Recommended: OS: Mac OS Catalina 10.15 or better Processor: Intel® Core 2 or equivalent Memory: 8 GB RAM Graphics: ATI Radeon HD 6750 / NVIDIA GeForce 320 / NVIDIA GeForce 9600 or higher, 1024MB graphics memory required Hard Drive: 6 GB HD space Other Requirements: Broadband Internet connection Additional: GLSL 1.3, OpenGL 2.1. Controller support: 3-button mouse, keyboard and speakers. Internet Connection or LAN for multiplayer Minimum: OS: 18.04 LTS (64 bit) Processor: Intel® Core™ i3-2105 / AMD® FX 4300 Memory: 4 GB RAM Graphics: Nvidia® GeForce™ GTX 460 / AMD® Radeon™ HD 5850 Video Memory: 1 GB RAMIDIA GeForce 9600 or higher, 1024MB graphics memory required Hard Drive: 6 GB HD space Other Requirements: Broadband Internet connection Additional: GLSL 1.3, OpenGL 2.1. Controller support: 3-button mouse, keyboard and speakers. Internet Connection or LAN for multiplayer Recommended: OS: 18.04 LTS (64 bit) Processor: Intel® Core™ i3 3240 / AMD® FX 8120 Memory: 8 GB RAM Graphics: Nvidia® GeForce™ GTX 560 Ti Video Memory: 1 GB RAM Hard Drive: 6 GB HD space Other Requirements: Broadband Internet connection Additional: GLSL 1.3, OpenGL 2.1. Controller support: 3-button mouse, keyboard and speakers. Internet Connection or LAN for multiplayer ©2013 & published by Paradox Interactive AB, EUROPA UNIVERSALIS and PARADOX INTERACTIVE are trademarks and/or registered trademarks of Paradox Interactive AB in Europe, the U.S., and other countries. Other trademarks, logos, and copyrights are the property of their respective owners. View all","Grand Strategy,Strategy,Historical,Simulation,4X,Alternate History,Wargame,Military,Diplomacy,Economy,Replay Value,Sandbox,Political,Real-Time with Pause,Moddable,Nonlinear,Co-op,Singleplayer,Management,Multiplayer",https://store.steampowered.com/app/236850/Europa_Universalis_IV/,4.0,35.49,86.90405610584918,10037,2013-08-12,4.23,396,87.0,6,Strategy,"Linux, macOS, PC",6,10.0
